uuid,省,市,区县,网点名称,地址,开办业务,邮编,页面URL,抓取状态
50878,新疆维吾尔自治区,哈密市,伊州区,雅满苏邮政所,哈密市伊州区雅满苏镇,信件、印刷品、包裹、邮政汇兑、报刊订阅,839126,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50878,OK
50879,新疆维吾尔自治区,哈密市,伊州区,骆驼圈子邮政所,第十三师新星市红星二牧场迎宾路西区,信件、印刷品、包裹、邮政汇兑、报刊订阅,839127,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50879,OK
50880,新疆维吾尔自治区,哈密市,伊州区,火箭农场邮政支局,第十三师火箭农场场部,信件、印刷品、包裹、邮政汇兑、报刊订阅,839129,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50880,OK
50881,新疆维吾尔自治区,哈密市,伊吾县,振兴路邮政支局,哈密市伊吾县振兴路400号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,839399,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50881,OK
50882,新疆维吾尔自治区,哈密市,伊吾县,盐池邮政所,哈密市伊吾县盐池镇88号,信件、印刷品、包裹、邮政汇兑、报刊订阅,839301,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50882,OK
50883,新疆维吾尔自治区,哈密市,伊吾县,前山邮政所,哈密市伊吾县前山乡02号,信件、印刷品、包裹、邮政汇兑、报刊订阅,839302,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50883,OK
50884,新疆维吾尔自治区,哈密市,伊吾县,淖毛湖邮政支局,哈密市伊吾县淖毛湖镇幸福路西路1274号,信件、印刷品、包裹、邮政汇兑、报刊订阅,839303,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50884,OK
50885,新疆维吾尔自治区,哈密市,伊吾县,苇子峡邮政所,哈密市伊吾县苇子峡,信件、印刷品、包裹、邮政汇兑、报刊订阅,839304,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50885,OK
50886,新疆维吾尔自治区,哈密市,伊吾县,下马崖邮政所,哈密市伊吾县下马崖,信件、印刷品、包裹、邮政汇兑、报刊订阅,839305,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50886,OK
50887,新疆维吾尔自治区,哈密市,伊吾县,伊吾县吐葫芦邮政所,哈密市伊吾县吐葫芦乡99号,信件、印刷品、包裹、邮政汇兑、报刊订阅,839399,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50887,OK
50888,山西省,运城市,芮城县,学张邮政所,山西省运城市芮城县学张乡学长街,信件、印刷品、包裹、邮政汇兑、报刊订阅,044600,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50888,OK
50889,山西省,运城市,芮城县,南卫邮政所,山西省运城市芮城县南卫乡北街,信件、印刷品、包裹、邮政汇兑、报刊订阅,044600,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50889,OK
50890,山西省,运城市,芮城县,风陵渡邮政支局,山西省运城市芮城县风陵渡经济开发区东街,信件、印刷品、包裹、邮政汇兑、报刊订阅,044600,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50890,OK
50891,山西省,运城市,芮城县,阳城邮政支局,山西省运城市芮城县阳城集镇西街,信件、印刷品、包裹、邮政汇兑、报刊订阅,044600,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50891,OK
50892,山西省,运城市,芮城县,永乐邮政所,山西省运城市芮城县永乐集镇西街,信件、印刷品、包裹、邮政汇兑、报刊订阅,044600,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50892,OK
50893,山西省,运城市,芮城县,大王邮政支局,山西省运城市芮城县大王镇南街,信件、印刷品、包裹、邮政汇兑、报刊订阅,044600,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50893,OK
50894,山西省,运城市,芮城县,西陌邮政所,山西省运城市芮城县西陌镇东街,信件、印刷品、包裹、邮政汇兑、报刊订阅,044600,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50894,OK
50895,山西省,运城市,芮城县,陌南邮政支局,山西省运城市芮城县陌南镇集镇南街,信件、印刷品、包裹、邮政汇兑、报刊订阅,044600,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50895,OK
50896,山西省,运城市,芮城县,东垆邮政所,山西省运城市芮城县东垆乡便民服务中心隔壁,信件、印刷品、包裹、邮政汇兑、报刊订阅,044600,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50896,OK
50897,山西省,阳泉市,郊区,杨家庄邮政所,山西省阳泉市郊区杨家庄乡,信件、印刷品、包裹、邮政汇兑、报刊订阅,045070,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50897,OK
50898,山西省,太原市,尖草坪区,迎新街邮政支局,太原市尖草坪区迎新街20号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,030008,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50898,OK
50899,山西省,太原市,迎泽区,五一路邮政所,太原市迎泽区五一路11号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,030002,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50899,OK
50900,山西省,太原市,迎泽区,车站邮政支局,山西省太原市迎泽大街1号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,030002,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50900,OK
50901,甘肃省,定西市,岷县,和平街邮政支局,甘肃省定西市岷县岷阳镇和平街77号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,748499,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50901,OK
50902,甘肃省,定西市,岷县,岷州西路邮政所,甘肃省定西市岷县岷阳镇岷州西路22号,信件、印刷品、包裹、邮政汇兑、报刊订阅,748499,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50902,OK
50903,甘肃省,定西市,岷县,梅川邮政支局,甘肃省定西市岷县梅川镇杏林村102号,信件、印刷品、包裹、邮政汇兑、报刊订阅,748499,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50903,OK
50904,贵州省,毕节市,黔西市,金坡邮政所,贵州省毕节市黔西县金坡乡街上,信件、印刷品、包裹、邮政汇兑、报刊订阅,551700,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50904,OK
50905,黑龙江省,伊春市,金林区,苔青邮政所,伊春市金林区西林镇三公里,信件、印刷品、包裹、邮政汇兑、报刊订阅,153000,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50905,OK
50906,湖北省,黄冈市,英山县,陶家河邮政所,黄冈市英山县陶家河邮政乡陶家河街,信件、印刷品、包裹、邮政汇兑、报刊订阅,438713,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50906,OK
50907,湖北省,武汉市,江夏区,武汉纺织大学邮政所,江夏区阳光大道1号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,430200,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50907,OK
50908,湖北省,咸宁市,赤壁市,赤壁市城北邮政支局,赤壁市赤马港办事处河北大道51号,信件、印刷品、包裹、邮政汇兑、报刊订阅,437303,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50908,OK
50909,湖北省,恩施土家族苗族自治州,宣恩县,高罗邮政支局,高罗镇建设路239号,信件、印刷品、包裹、邮政汇兑、报刊订阅,445511,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50909,OK
50910,辽宁省,本溪市,桓仁满族自治县,桓仁县泡子沿邮政支局,辽宁省本溪市桓仁满族自治县桓仁镇水电街06组09幢0单元5号、6号、7号,信件、印刷品、包裹、邮政汇兑、报刊订阅,117201,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50910,OK
50911,河南省,开封市,兰考县,三义寨支局,河南省开封市兰考县三义寨乡白云山村北头,信件、印刷品、包裹、邮政汇兑、报刊订阅,475300,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50911,OK
50912,河北省,保定市,安新县,西大街邮政支局,安新县安新镇西大街33号,信件、印刷品、包裹、邮政汇兑、报刊订阅,071699,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50912,OK
50913,河北省,保定市,安新县,雁翎东路邮政支局,安新县雁翎东路48号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,071699,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50913,OK
50914,,,,,北京市西城区北礼士路甲8号,,,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50914,OK
50915,河北省,保定市,安新县,安新县寨里邮政所,河北保定安新县寨里乡寨里村政府路2号,信件、印刷品、包裹、邮政汇兑、报刊订阅,071606,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50915,OK
50916,河北省,保定市,安新县,安新县大王邮政所,河北省安新县大王镇新容南街64号,信件、印刷品、包裹、邮政汇兑、报刊订阅,071699,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50916,OK
50917,河北省,保定市,安新县,安新县赵北口邮政所,河北保定安新县赵北口镇镇政府院内,信件、印刷品、包裹、邮政汇兑、报刊订阅,071608,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50917,OK
50918,河北省,保定市,安新县,安新县圈头邮政所,河北保定安新县圈头乡桥东村委会,信件、印刷品、包裹、邮政汇兑、报刊订阅,071603,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50918,OK
50919,河北省,保定市,容城县,容城县罗萨大街邮政支局,河北省容城县罗萨大街153-2号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,071799,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50919,OK
50920,河北省,保定市,容城县,容城县金容中街邮政支局,容城县金容中街23号,信件、印刷品、包裹、邮政汇兑、报刊订阅,071700,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50920,OK
50921,河北省,保定市,容城县,容城县贾光邮政所,河北省容城县贾光乡贾光村北环路9号,信件、印刷品、包裹、邮政汇兑、报刊订阅,071701,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50921,OK
50922,河北省,保定市,容城县,容城县平王邮政支局,河北省容城县平王乡仇小王村通达路3-1号,信件、印刷品、包裹、邮政汇兑、报刊订阅,071703,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50922,OK
50923,河北省,保定市,容城县,容城小里邮政支局,河北省容城县小里镇西小里村财贸北街19号,信件、印刷品、包裹、邮政汇兑、报刊订阅,071704,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50923,OK
50924,河北省,保定市,容城县,容城南张邮政支局,容城县容西片区容霸路31-1号,信件、印刷品、包裹、邮政汇兑、报刊订阅,071705,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50924,OK
50925,河北省,保定市,容城县,容城晾马台邮政支局,容城县晾马台乡西李家营桥头,信件、印刷品、包裹、邮政汇兑、报刊订阅,071706,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50925,OK
50926,河北省,保定市,容城县,容城大河邮政支局,容东片区槐香社区乐安街136号,信件、印刷品、包裹、邮政汇兑、报刊订阅,071708,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50926,OK
50927,河北省,保定市,容城县,容城县八于邮政所,河北省保定市八于乡薛庄村朝阳东路17号,信件、印刷品、包裹、邮政汇兑、报刊订阅,071799,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50927,OK
50928,河北省,保定市,雄县,雄县龙湾邮政支局,河北省雄县龙湾镇龙北村市场街,信件、印刷品、包裹、邮政汇兑、报刊订阅,071899,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50928,OK
50929,河北省,保定市,雄县,雄县板东邮政所,河北省雄县米家务镇板北村,信件、印刷品、包裹、邮政汇兑、报刊订阅,071899,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50929,OK
50930,河北省,保定市,雄县,雄县北沙邮政所,河北省雄县北沙乡北沙口村,信件、印刷品、包裹、邮政汇兑、报刊订阅,071899,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50930,OK
50931,河北省,保定市,雄县,雄县双堂邮政所,雄县双堂乡双堂村,信件、印刷品、包裹、邮政汇兑、报刊订阅,071899,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50931,OK
50932,河北省,保定市,雄县,雄县文昌大街邮政支局,河北省雄县文昌大街291号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,071899,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50932,OK
50933,河北省,保定市,雄县,雄县雄州镇邮政支局,雄县温泉路111号,信件、印刷品、包裹、邮政汇兑、报刊订阅,071899,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50933,OK
50934,河北省,保定市,雄县,雄县昝岗邮政支局,河北省雄县昝岗镇昝西大街128号,信件、印刷品、包裹、邮政汇兑、报刊订阅,071802,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50934,OK
50935,河北省,保定市,雄县,雄县张岗邮政所,雄县张岗乡张岗村,信件、印刷品、包裹、邮政汇兑、报刊订阅,071899,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50935,OK
50936,河北省,保定市,雄县,雄县米北邮政支局,雄县米家务乡米北庄村,信件、印刷品、包裹、邮政汇兑、报刊订阅,071899,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50936,OK
50937,河北省,保定市,雄县,雄县大营邮政支局,雄县大营镇大营村,信件、印刷品、包裹、邮政汇兑、报刊订阅,071805,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50937,OK
50938,江西省,九江市,庐山市,中国邮政集团有限公司江西省庐山市沙湖邮政所,中心街,信件、印刷品、包裹、邮政汇兑,332805,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50938,OK
50939,江西省,九江市,庐山市,中国邮政集团有限公司江西省庐山市南康大道邮政所,电信局旁,信件、印刷品、包裹、邮政汇兑,332800,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50939,OK
50940,江西省,九江市,庐山市,中国邮政集团有限公司江西省庐山市白鹿邮政所,金鹿大道与562乡道交叉口西南50米,信件、印刷品、包裹、邮政汇兑,332800,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50940,OK
50941,江西省,抚州市,南丰县,中国邮政集团有限公司江西省南丰县太源邮政所,江西省抚州市南丰县太源乡街上,信件、印刷品、包裹、邮政汇兑、报刊订阅,344500,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50941,OK
50942,,,,,北京市西城区北礼士路甲8号,,,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50942,OK
50943,广西壮族自治区,梧州市,万秀区,龙湖邮政所,广西壮族自治区梧州市万秀区龙湖镇塘源村上源二组20号,信件、印刷品、包裹、邮政汇兑、报刊订阅,543099,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50943,OK
50944,广西壮族自治区,梧州市,万秀区,城东邮政所,广西壮族自治区梧州市万秀区城东镇扶典村三组24号,信件、印刷品、包裹、邮政汇兑、报刊订阅,543099,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50944,OK
50945,广西壮族自治区,梧州市,万秀区,大东邮政所,万秀区东正路62号一单元101房铺面,信件、印刷品、包裹、邮政汇兑、报刊订阅,543099,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50945,OK
50946,广西壮族自治区,梧州市,长洲区,三龙邮政所,梧州市长洲区三龙大道88号梧州职业学院内,信件、印刷品、包裹、邮政汇兑、报刊订阅,543002,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50946,OK
50947,广西壮族自治区,梧州市,万秀区,富江邮政所,梧州市万秀区富民一路28号,信件、印刷品、包裹、邮政汇兑、报刊订阅,543002,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50947,OK
50948,广西壮族自治区,梧州市,长洲区,河西邮政所,梧州市长洲区新兴一路63号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,543002,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50948,OK
50949,广西壮族自治区,梧州市,万秀区,西环邮政所,梧州市万秀区枣冲路64-4号,信件、印刷品、包裹、邮政汇兑、报刊订阅,543002,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50949,OK
50950,广西壮族自治区,梧州市,长洲区,新兴三路邮政所,梧州市长洲区新兴三路32号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,543001,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50950,OK
50951,广西壮族自治区,梧州市,万秀区,钱鉴邮政所,梧州市万秀区钱鉴路44号,信件、印刷品、包裹、邮政汇兑、报刊订阅,543003,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50951,OK
50952,河南省,济源市,济源市,济源克井邮政支局,河南省济源市克井镇马寺街,信件、印刷品、包裹、邮政汇兑、报刊订阅,459010,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50952,OK
50953,河南省,济源市,济源市,济源五龙口邮政支局,河南省济源市五龙口镇辛庄村,信件、印刷品、包裹、邮政汇兑、报刊订阅,459011,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50953,OK
50954,河南省,济源市,济源市,济源尚庄支局,河南省济源市五龙口镇尚庄村北,信件、印刷品、包裹、邮政汇兑、报刊订阅,459012,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50954,OK
50955,河南省,济源市,济源市,梨林邮政支局,河南省济源市梨林镇梨林村,信件、印刷品、包裹、邮政汇兑、报刊订阅,459018,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50955,OK
50956,河南省,济源市,济源市,济源轵城支局,河南省济源市轵城镇西轵城村,信件、印刷品、包裹、邮政汇兑、报刊订阅,459005,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50956,OK
50957,河南省,济源市,济源市,东添浆邮政支局,河南省济源市轵城镇东添浆村,信件、印刷品、包裹、邮政汇兑、报刊订阅,459019,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50957,OK
50958,河南省,济源市,济源市,济源坡头邮政支局,河南省济源市坡头镇坡头村,信件、印刷品、包裹、邮政汇兑、报刊订阅,459016,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50958,OK
50959,河南省,济源市,济源市,济源大峪邮政支局,河南省济源市大峪黄河小浪底景区东门口,信件、印刷品、包裹、邮政汇兑、报刊订阅,459017,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50959,OK
50960,河南省,济源市,济源市,济源承留邮政支局,河南省济源市承留镇承留大街北侧,信件、印刷品、包裹、邮政汇兑、报刊订阅,459007,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50960,OK
50961,河南省,济源市,济源市,济源小寨邮政支局,河南省济源市承留镇小寨村,信件、印刷品、包裹、邮政汇兑、报刊订阅,459008,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50961,OK
50962,河南省,济源市,济源市,思礼邮政支局,河南省济源市思礼镇山河水库库边,信件、印刷品、包裹、邮政汇兑、报刊订阅,459006,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50962,OK
50963,安徽省,宿州市,埇桥区,汴河西路邮政支局,汴河中路395号,信件、印刷品、包裹、邮政汇兑、报刊订阅,234099,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50963,OK
50964,安徽省,宿州市,埇桥区,顺河邮政所,宿州市墉桥区顺河乡顺河街南头,信件、印刷品、包裹、邮政汇兑、报刊订阅,234120,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50964,OK
50965,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市麻涌镇大道邮政所,东莞市麻涌镇麻涌大道187号,信件、印刷品、包裹、邮政汇兑、报刊订阅,523142,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50965,OK
50966,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市麻涌镇中心邮政所,东莞市麻涌镇古梅路178号107,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,523133,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50966,OK
50967,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市麻涌镇古梅邮政所,广东省东莞市麻涌镇古梅路77号,信件、印刷品、包裹、邮政汇兑、报刊订阅,523135,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50967,OK
50968,,,,,北京市西城区北礼士路甲8号,,,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50968,OK
50969,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市洪梅镇中心邮政所,东莞市洪梅镇洪梅中兴路6号1栋101,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,523160,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50969,OK
50970,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市道滘镇振兴邮政所,东莞市道滘镇振兴路北96号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,523170,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50970,OK
50971,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市道滘镇南丫邮政所,东莞市道滘镇南丫村南丫广场10号105-106铺,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,523187,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50971,OK
50972,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市石龙镇黄洲邮政所,东莞市石龙镇石龙方正中路10号115室,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,523326,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50972,OK
50973,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市石龙镇绿化路邮政所,东莞市石龙镇石龙红棉路35号104、105、106室,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,523320,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50973,OK
50974,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市石龙镇西湖邮政所,东莞市石龙镇西湖龙田西路11号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,523325,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50974,OK
50975,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市石排镇里仁邮政所,东莞市石排镇东园大道石排段163号2号楼107室,信件、印刷品、包裹、邮政汇兑,523343,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50975,OK
50976,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市石排镇向西邮政所,东莞市石排镇石崇大道551号102室,信件、印刷品、包裹、邮政汇兑,523345,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50976,OK
50977,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市寮步镇中心邮政所,广东东莞市寮步镇莞樟路寮步段1046号之一,信件、印刷品、包裹、邮政汇兑,523400,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50977,OK
50978,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市寮步镇教育路邮政所,东莞市寮步镇寮步社区环城路47号2-3号铺位,信件、印刷品、包裹、邮政汇兑,523400,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50978,OK
50979,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市寮步镇西溪邮政所,广东东莞市寮步镇寮东路29号,信件、印刷品、包裹、邮政汇兑、国际业务,523402,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50979,OK
50980,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市寮步镇汽车城邮政所,广东东莞市寮步镇富竹山联合二手车市场富荣路106号,信件、印刷品、包裹、邮政汇兑,523406,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50980,OK
50981,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市寮步镇良平邮政所,广东东莞市寮步镇新旧围良平综合市场9号铺,信件、印刷品、包裹、邮政汇兑,523410,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50981,OK
50982,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市寮步镇岭厦邮政所,广东东莞市寮步镇岭厦致富街32号,信件、印刷品、包裹、邮政汇兑,523409,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50982,OK
50983,,,,,北京市西城区北礼士路甲8号,,,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50983,OK
50984,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市寮步镇华南城邮政所,广东东莞市寮步镇松柏路301号128室,信件、印刷品、包裹、邮政汇兑,523413,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50984,OK
50985,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市东坑镇中心邮政所,广东省东莞市东坑镇东兴中路139号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,523448,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50985,OK
50986,广东省,东莞市,东莞县,中国邮政集团有限公司东莞市东坑镇初坑邮政所,广东省东莞市东坑镇东兴中路243号103室,信件、印刷品、包裹、邮政汇兑、报刊订阅,523447,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=50986,OK
