uuid,省,市,区县,网点名称,地址,开办业务,邮编,页面URL,抓取状态
39486,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市大黄集邮政支局,菏泽市牡丹区大黄集镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274044,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39486,OK
39487,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市马岭岗邮政支局,菏泽市牡丹区马岭岗镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274042,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39487,OK
39488,山东省,菏泽市,菏泽经济技术开发区,中国邮政集团有限公司菏泽市佃户屯邮政支局,菏泽市牡丹区佃户屯镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274046,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39488,OK
39489,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市李村邮政支局,菏泽市牡丹区高庄镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274037,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39489,OK
39490,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市吴店邮政支局,菏泽市牡丹区吴店镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274040,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39490,OK
39491,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市沙土邮政支局,菏泽市牡丹区沙土镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274033,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39491,OK
39492,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市何楼邮政支局,菏泽市牡丹区何楼镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274045,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39492,OK
39493,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市都司邮政支局,菏泽市牡丹区都司镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274035,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39493,OK
39494,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市黄罡邮政支局,菏泽市牡丹区黄罡镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274047,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39494,OK
39495,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市王浩屯邮政支局,菏泽市牡丹区王浩屯镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274043,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39495,OK
39496,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市安兴邮政支局,菏泽市牡丹区安兴镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274034,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39496,OK
39497,山东省,菏泽市,菏泽高新技术开发区,中国邮政集团有限公司菏泽市杜庄邮政支局,菏泽市牡丹区万福办事处驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274039,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39497,OK
39498,山东省,菏泽市,菏泽经济技术开发区,中国邮政集团有限公司菏泽市岳程邮政支局,菏泽市开发区淮河路琵李村,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274032,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39498,OK
39499,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市胡集邮政支局,菏泽市牡丹区胡集镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274049,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39499,OK
39500,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市南关邮政支局,菏泽市牡丹区成阳路爱尔眼科医院门口,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274025,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39500,OK
39501,山东省,菏泽市,菏泽经济技术开发区,中国邮政集团有限公司菏泽市天人邮政支局,菏泽市牡丹区一佳中学院内,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274046,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39501,OK
39502,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市中华路邮政支局,菏泽市牡丹区中华路588号,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274010,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39502,OK
39503,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市西环邮政支局,菏泽市牡丹区东方大街,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274002,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39503,OK
39504,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市北关邮政支局,菏泽市牡丹区康庄路以北句阳路阅城国际小区,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274004,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39504,OK
39505,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市双河东路邮政支局,菏泽市牡丹区人民路与八一东路交叉口东北角,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274000,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39505,OK
39506,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市牡丹路邮政支局,菏泽市牡丹区牡丹路,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274005,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39506,OK
39507,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市大学路邮政支局,菏泽市牡丹区北城街道大学路与青年路交叉口东侧清华园6号楼,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274009,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39507,OK
39508,山东省,菏泽市,牡丹区,中国邮政集团有限公司菏泽市东关邮政支局,菏泽市牡丹区双河路88号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,274011,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39508,OK
39509,山东省,菏泽市,定陶区,中国邮政集团有限公司菏泽市兴华路邮政支局,兴华路东段,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,274100,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39509,OK
39510,山东省,菏泽市,定陶区,中国邮政集团有限公司菏泽市南王店邮政支局,南王店镇政府驻地,信件、印刷品、包裹、邮政汇兑、报刊订阅,274101,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39510,OK
39511,山东省,菏泽市,定陶区,中国邮政集团有限公司菏泽市马集邮政支局,马集镇政府驻地,信件、印刷品、包裹、邮政汇兑、报刊订阅,274102,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39511,OK
39512,山东省,菏泽市,定陶区,中国邮政集团有限公司菏泽市力本屯邮政支局,力本屯村,信件、印刷品、包裹、邮政汇兑、报刊订阅,274103,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39512,OK
39513,山东省,菏泽市,定陶区,中国邮政集团有限公司菏泽市张湾邮政支局,张湾镇政府驻地,信件、印刷品、包裹、邮政汇兑、报刊订阅,274104,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39513,OK
39514,山东省,菏泽市,定陶区,中国邮政集团有限公司菏泽市邓集邮政支局,仿山镇邓集村,信件、印刷品、包裹、邮政汇兑、报刊订阅,274105,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39514,OK
39515,山东省,菏泽市,定陶区,中国邮政集团有限公司菏泽市保宁邮政支局,菏泽市定陶区陈集镇保宁村原乡政府西邻,信件、印刷品、包裹、邮政汇兑、报刊订阅,274106,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39515,OK
39516,山东省,菏泽市,定陶区,中国邮政集团有限公司菏泽市杜堂邮政支局,杜堂乡政府驻地,信件、印刷品、包裹、邮政汇兑、报刊订阅,274107,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39516,OK
39517,山东省,菏泽市,定陶区,中国邮政集团有限公司菏泽市陈集邮政支局,陈集镇政府驻地,信件、印刷品、包裹、邮政汇兑、报刊订阅,274108,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39517,OK
39518,山东省,菏泽市,定陶区,中国邮政集团有限公司菏泽市孟海邮政支局,孟海镇政府驻地,信件、印刷品、包裹、邮政汇兑、报刊订阅,274109,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39518,OK
39519,山东省,菏泽市,定陶区,中国邮政集团有限公司菏泽市黄店邮政支局,黄店镇政府驻地,信件、印刷品、包裹、邮政汇兑、报刊订阅,274111,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39519,OK
39520,山东省,菏泽市,定陶区,中国邮政集团有限公司菏泽市冉堌邮政支局,冉固镇政府驻地,信件、印刷品、包裹、邮政汇兑、报刊订阅,274112,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39520,OK
39521,山东省,菏泽市,定陶区,中国邮政集团有限公司菏泽市东王店邮政支局,天中办事处东王店村,信件、印刷品、包裹、邮政汇兑、报刊订阅,274113,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39521,OK
39522,山东省,菏泽市,定陶区,中国邮政集团有限公司菏泽市姑庵邮政支局,黄店镇姑庵村,信件、印刷品、包裹、邮政汇兑、报刊订阅,274114,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39522,OK
39523,山东省,菏泽市,定陶区,中国邮政集团有限公司菏泽市半堤邮政支局,菏泽市定陶区半堤镇兴隆街镇供电所对过,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务,274117,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39523,OK
39524,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县鸿雁邮政支局,菏泽市单县文化北路53号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,274300,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39524,OK
39525,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县向阳东路邮政支局,菏泽市单县向阳东路,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274300,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39525,OK
39526,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县中心邮政支局,菏泽市单县舜师路南华苑,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274300,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39526,OK
39527,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县南关邮政支局,菏泽市单县文化路中段,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274300,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39527,OK
39528,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县孙溜邮政支局,菏泽市单县孙溜镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274328,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39528,OK
39529,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县郭村邮政支局,菏泽市单县郭村镇乡镇驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274318,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39529,OK
39530,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县大李海邮政支局,菏泽市单县大李海行政村驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274321,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39530,OK
39531,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县芦暮邮政支局,菏泽市单县芦暮政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274337,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39531,OK
39532,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县莱河邮政支局,菏泽市单县莱河镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274317,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39532,OK
39533,,,,,北京市西城区北礼士路甲8号,,,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39533,OK
39534,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县高韦庄邮政支局,菏泽市单县高韦庄镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274320,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39534,OK
39535,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县浮岗邮政支局,菏泽市单县浮岗政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274321,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39535,OK
39536,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县曹庄邮政支局,菏泽市单县曹庄镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274322,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39536,OK
39537,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县黄岗邮政支局,菏泽市单县黄岗政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274323,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39537,OK
39538,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县杨楼邮政支局,菏泽市单县杨楼镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274324,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39538,OK
39539,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县蔡堂邮政支局,菏泽市单县蔡堂政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274325,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39539,OK
39540,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县龙王庙邮政支局,菏泽市单县龙王庙政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274326,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39540,OK
39541,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县朱集邮政支局,菏泽市单县朱集政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274327,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39541,OK
39542,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县终兴邮政支局,菏泽市单县终兴政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274329,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39542,OK
39543,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县张集邮政支局,菏泽市单县张集政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274330,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39543,OK
39544,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县时楼邮政支局,菏泽市单县时楼政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274331,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39544,OK
39545,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县徐寨邮政支局,菏泽市单县徐寨政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274332,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39545,OK
39546,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县李田楼邮政支局,菏泽市单县李田楼政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274333,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39546,OK
39547,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县李新庄邮政支局,菏泽市单县李新庄政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274334,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39547,OK
39548,山东省,菏泽市,单县,中国邮政集团公司有限公司山东省单县谢集邮政支局,菏泽市单县谢集政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274335,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39548,OK
39549,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县吉山邮政支局,山东省菏泽鄄城县箕山镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274601,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39549,OK
39550,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县左营邮政支局,菏泽市鄄城县左营镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274602,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39550,OK
39551,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县旧城邮政支局,菏泽市鄄城县旧城镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274603,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39551,OK
39552,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县董口邮政支局,菏泽市鄄城县董口镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274604,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39552,OK
39553,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县临濮邮政支局,菏泽市鄄城县林濮镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274605,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39553,OK
39554,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县什集邮政支局,菏泽市鄄城县什集镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274606,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39554,OK
39555,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县郑营邮政支局,菏泽市鄄城县郑营镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274607,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39555,OK
39556,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县引马邮政支局,菏泽市鄄城县引马镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274608,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39556,OK
39557,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县闫什邮政支局,菏泽市鄄城县闫什镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274609,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39557,OK
39558,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县红船邮政支局,菏泽市鄄城县红船镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274611,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39558,OK
39559,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县大埝邮政支局,菏泽市鄄城县大埝镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274612,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39559,OK
39560,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县葛庄邮政支局,菏泽市鄄城县旧城镇葛庄行政村,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274613,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39560,OK
39561,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县富春邮政支局,菏泽市鄄城县富春镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274614,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39561,OK
39562,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县梁屯邮政支局,菏泽市鄄城县什集镇梁屯行政村,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274615,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39562,OK
39563,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县彭楼邮政支局,菏泽市鄄城县彭楼镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274617,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39563,OK
39564,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县李进士邮政支局,菏泽市鄄城县李进士堂镇政府驻地,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274621,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39564,OK
39565,,,,,北京市西城区北礼士路甲8号,,,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39565,OK
39566,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县尧王路邮政支局,菏泽市鄄城县鄄四路中段,信件、印刷品、包裹、邮政汇兑、港澳台业务、报刊订阅,274699,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39566,OK
39567,山东省,菏泽市,鄄城县,中国邮政集团有限公司山东省鄄城县鄄城镇邮政支局,鄄城县人民路与鄄一路交叉路口向南30米路西,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,274699,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39567,OK
39568,山东省,枣庄市,山亭区,中国邮政集团有限公司枣庄市府前路邮政支局,山亭区新城府前西路1号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,277299,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39568,OK
39569,山东省,枣庄市,滕州市,中国邮政集团有限公司山东省滕州市北关邮政支局,滕州市北辛街道办事处善国北路,信件、印刷品、包裹、邮政汇兑、报刊订阅,277599,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39569,OK
39570,山东省,枣庄市,滕州市,中国邮政集团有限公司山东省滕州市东关邮政支局,枣庄滕州市文昌路60号,信件、印刷品、包裹、邮政汇兑、报刊订阅,277599,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39570,OK
39571,山东省,枣庄市,滕州市,中国邮政集团有限公司山东省滕州市荆河路邮政支局,枣庄滕州市荆河中路60号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,277599,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39571,OK
39572,山东省,枣庄市,滕州市,中国邮政集团有限公司山东省滕州市南关邮政支局,枣庄市滕州市（区、县）平行中路金源装饰大世界B馆营业部，B-1033-1037-1038,信件、印刷品、包裹、邮政汇兑、报刊订阅,277599,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39572,OK
39573,山东省,枣庄市,滕州市,中国邮政集团有限公司山东省滕州市西关邮政支局,枣庄滕州市真爱商城,信件、印刷品、包裹、邮政汇兑、报刊订阅,277599,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39573,OK
39574,山东省,潍坊市,奎文区,中国邮政集团有限公司潍坊市潍州路邮政支局,山东省潍坊市奎文区潍州路844号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,261041,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39574,OK
39575,山东省,潍坊市,奎文区,中国邮政集团有限公司潍坊市东方邮政支局,山东省潍坊市奎文区北宫东街6465号16号楼13、14,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,261031,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39575,OK
39576,山东省,潍坊市,奎文区,中国邮政集团有限公司潍坊市东风东街邮政支局,山东省潍坊市奎文区东风东街7916号龙泽名都2号楼105,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,261041,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39576,OK
39577,山东省,潍坊市,奎文区,中国邮政集团有限公司潍坊市新华路邮政支局,山东省潍坊市奎文区新华路3甲号西侧,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,261041,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39577,OK
39578,山东省,潍坊市,奎文区,中国邮政集团有限公司潍坊市鸢飞路邮政支局,山东省潍坊市奎文区民生东街819号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,261041,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39578,OK
39579,山东省,潍坊市,奎文区,中国邮政集团有限公司潍坊市健康街邮政支局,山东省潍坊市奎文区健康街14278号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,261061,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39579,OK
39580,山东省,潍坊市,潍城区,中国邮政集团有限公司潍坊市和平路邮政支局,山东省潍坊市潍城区和平路4687号,信件、印刷品、包裹、邮政汇兑、国际业务、港澳台业务、报刊订阅,261011,https://zwfw.spb.gov.cn/gjj/pfyycsml/pfyycsmlDetail?uuid=39580,OK
